# ['T_xacc', 'T_yacc', 'T_zacc', 'T_xgyro', 'T_ygyro', 'T_zgyro', 'T_xmag', 'T_ymag', 'T_zmag', 'RA_xacc', 'RA_yacc', 'RA_zacc', 'RA_xgyro', 'RA_ygyro', 'RA_zgyro', 'RA_xmag', 'RA_ymag', 'RA_zmag', 'LA_xacc', 'LA_yacc', 'LA_zacc', 'LA_xgyro', 'LA_ygyro', 'LA_zgyro', 'LA_xmag', 'LA_ymag', 'LA_zmag', 'RL_xacc', 'RL_yacc', 'RL_zacc', 'RL_xgyro', 'RL_ygyro', 'RL_zgyro', 'RL_xmag', 'RL_ymag', 'RL_zmag', 'LL_xacc', 'LL_yacc', 'LL_zacc', 'LL_xgyro', 'LL_ygyro', 'LL_zgyro', 'LL_xmag', 'LL_ymag', 'LL_zmag', 'var_T_xacc', 'var_T_yacc', 'var_T_zacc', 'var_T_xgyro', 'var_T_ygyro', 'var_T_zgyro', 'var_T_xmag', 'var_T_ymag', 'var_T_zmag', 'var_RA_xacc', 'var_RA_yacc', 'var_RA_zacc', 'var_RA_xgyro', 'var_RA_ygyro', 'var_RA_zgyro', 'var_RA_xmag', 'var_RA_ymag', 'var_RA_zmag', 'var_LA_xacc', 'var_LA_yacc', 'var_LA_zacc', 'var_LA_xgyro', 'var_LA_ygyro', 'var_LA_zgyro', 'var_LA_xmag', 'var_LA_ymag', 'var_LA_zmag', 'var_RL_xacc', 'var_RL_yacc', 'var_RL_zacc', 'var_RL_xgyro', 'var_RL_ygyro', 'var_RL_zgyro', 'var_RL_xmag', 'var_RL_ymag', 'var_RL_zmag', 'var_LL_xacc', 'var_LL_yacc', 'var_LL_zacc', 'var_LL_xgyro', 'var_LL_ygyro', 'var_LL_zgyro', 'var_LL_xmag', 'var_LL_ymag', 'var_LL_zmag', 'person_index']
9.884143548387102740e+00,-4.397195564516130362e-01,6.268074516129031881e-01,1.377754032258064580e-02,1.614070967741934592e-02,9.864161290322583445e-03,-9.068423387096771204e-01,1.112891129032257953e-01,-4.555473387096772298e-01,9.479729032258065402e+00,8.698329919354832462e-01,3.246487903225808047e+00,-1.688132258064515764e-02,-5.175087096774192569e-02,5.358243548387095490e-02,3.415974677419355010e-01,-1.274378225806450937e-02,-9.722083870967743735e-01,9.449934677419356888e+00,-2.417675403225805653e+00,2.340249677419354413e+00,2.197805645161291996e-02,-3.541297580645159232e-02,1.413779838709676787e-02,-9.533816935483869770e-01,1.077290403225806381e+00,2.293917177419354803e-01,-1.019262500000000138e+01,-6.850738467741938065e-01,-2.251904572580643915e+00,8.286074999999996915e-02,7.407841129032254057e-02,-7.596304838709669327e-02,5.925131451612904998e-01,-3.990961935483871015e-01,4.205229032258065436e-01,-1.058009112903226168e+01,-1.407918491935483685e+00,-1.380441903225806843e+00,-1.141487822580645045e-01,5.394337096774193957e-02,-9.768081451612908861e-02,8.830749193548383946e-01,5.801537903225807424e-01,-1.089757177419355128e-01,8.444628107619667645e+00,1.418004927406924409e+00,1.240896840273828072e+00,3.779035604752161714e-01,1.511786935097221563e-01,5.847123882932882266e-02,5.139335453368883318e-04,4.841883172922735110e-03,1.147547196949792259e-03,7.342108419157127308e+00,4.455037660828629065e-01,9.407113163859263105e-01,4.775372234726379395e-01,2.517827262211284056e-01,9.605635453414712588e-01,2.461246063774908399e-01,2.085052443751541640e-01,7.786412403449530228e-02,7.965175935974893484e+00,8.951146613909662930e-01,1.111723890314412211e+00,4.720625191421824463e-01,1.574331265148784242e-01,4.908029177703384094e-01,2.271811896245447271e-02,3.870583411193417173e-02,4.766246234663807507e-02,1.556415148655241332e+01,1.450700177129200696e+01,1.638959617744164321e+00,8.029920840089619372e-01,1.631122460931775930e-01,3.031100135647900817e+00,2.398974651026926364e-02,6.640063502399480566e-02,1.110812709313215236e-03,1.161954464306646884e+01,1.917350525700489428e+01,1.761666739447022234e+00,7.797719227579765766e-01,2.192315229322333303e-01,3.402790144509198811e+00,1.168838454112253004e-02,7.323597011385928057e-02,1.482494791207355882e-02,1.100000000000000000e+01
9.771289516129035846e+00,-2.599660645161290806e-01,4.955475322580648601e-01,3.451300000000000201e-02,-1.616850000000000925e-02,-2.776060483870969667e-02,-9.106915322580640959e-01,9.032154032258066234e-02,-4.509961290322582195e-01,9.366957258064516623e+00,9.996361370967743465e-01,3.251644354838708839e+00,1.765918548387097192e-02,-4.485053225806451965e-02,2.410104838709678510e-02,1.274261774193548025e-01,7.535198387096778139e-02,-1.119649193548387434e+00,9.384691935483866487e+00,-2.450792532258064149e+00,2.097835080645161998e+00,4.168012903225807447e-02,-6.372174999999997980e-02,-2.125404032258063763e-02,-8.326020161290321742e-01,1.072865806451612780e+00,1.247038548387097295e-01,-1.029898548387096646e+01,-8.127417499999997075e-01,-2.254866951612902515e+00,5.063495161290319097e-02,4.042476612903225797e-02,-2.256192741935489354e-02,6.241945161290323174e-01,-3.458207983870966729e-01,4.125329032258064355e-01,-1.028548951612903295e+01,-9.731691048387097753e-01,-1.125685072580644652e+00,-7.026360483870965068e-02,7.623386290322579917e-02,-2.285431451612907755e-02,8.673970967741937432e-01,6.172992741935482419e-01,-1.371328467741935453e-01,1.193472311126106256e+01,1.913183924799350066e+00,1.397002832328571476e+00,3.618471119561129101e-01,2.255621696216048300e-01,7.451197705020676243e-02,5.176641742650885071e-04,5.045839624506438630e-03,1.802578746305931326e-03,9.420078103253773705e+00,6.135205310018925218e-01,9.333960474681317621e-01,5.602577622196676099e-01,1.866568631579746673e-01,8.400813212721429668e-01,8.569735989332340209e-02,1.837540545801127356e-01,5.814169140096253630e-02,1.039236304606399841e+01,9.184525054583937420e-01,9.847306162491867854e-01,5.475014029807413474e-01,1.127356053559456228e-01,6.693657888817001744e-01,3.129453372254813182e-02,1.914884617112381712e-02,3.733262677676926072e-02,1.127415546995057127e+01,1.464705218707804413e+01,1.192880737512029832e+00,8.555428794953846561e-01,1.632414671683888319e-01,3.251139790784360439e+00,2.250146748121746934e-02,6.979039685906417156e-02,1.181619185119667063e-03,1.616216931222879083e+01,1.673988673307172093e+01,2.505033740620115967e+00,7.202765921245456449e-01,1.627582305045215116e-01,3.388798213963843509e+00,1.260410908189386198e-02,7.105839961318288767e-02,1.410148949162974390e-02,1.100000000000000000e+01
9.727427419354837568e+00,-1.556860564516128476e-01,4.748882419354839013e-01,-4.841603225806450500e-02,-6.671725806451607628e-03,5.187129032258057729e-03,-9.137470161290324189e-01,9.119560483870965684e-02,-4.419033870967741251e-01,9.369022580645161469e+00,9.873344758064513949e-01,3.090253225806451010e+00,-4.672052419354839892e-02,2.257720967741935411e-02,-4.118046774193544896e-02,2.581484596774195062e-01,1.463119032258065055e-01,-1.142195806451612450e+00,9.212100000000003064e+00,-2.518198846774193811e+00,2.239272258064515686e+00,-7.154006451612905659e-02,-1.978789516129031423e-02,-6.210661290322576876e-03,-8.646978225806452034e-01,1.048630241935484264e+00,1.516858145161290028e-01,-1.002154193548386907e+01,-8.998946854838710818e-01,-2.256040556451612389e+00,2.562911290322580915e-02,8.952158870967745485e-02,8.273195161290319843e-02,5.927883064516130673e-01,-3.895072822580645244e-01,4.210123387096774139e-01,-1.059132427419354627e+01,-1.151762112903225832e+00,-1.252212564516129278e+00,-1.263491048387096749e-01,2.319059677419356078e-02,6.709124193548383908e-02,8.926195161290316760e-01,5.622331451612904152e-01,-1.147871451612903354e-01,1.221315763182882819e+01,1.886003126507198147e+00,1.450262757219247911e+00,3.270281439458540551e-01,2.177948074401184209e-01,8.019485033778978034e-02,4.673847499674817219e-04,5.524913058109975385e-03,1.613654548204994810e-03,8.976818770296572936e+00,5.906825867563618715e-01,8.774649591024975548e-01,5.398671686880397447e-01,1.901107100775850933e-01,7.871706245316522077e-01,1.052196980466032356e-01,2.245753262095229741e-01,6.918140175822057314e-02,1.127078084596774410e+01,1.264639202303097232e+00,1.128540510415868336e+00,6.186029998246895811e-01,1.236222878883680709e-01,5.171208957014818974e-01,3.201521379283947533e-02,1.171116592816727302e-02,2.964402534047366408e-02,1.351218654856399581e+01,1.345504666884756872e+01,1.048228647530602409e+00,8.622416853314873730e-01,1.670906345631776035e-01,3.230356697312029901e+00,2.412694633342220979e-02,6.737479735026710714e-02,1.162623163078824098e-03,1.553921129879866392e+01,1.652897411757344059e+01,2.338159063044487507e+00,6.032166253573517656e-01,1.511142361494341724e-01,3.426241262965795453e+00,9.951250556217480087e-03,7.077898837155960354e-02,1.499751013438215680e-02,1.100000000000000000e+01
9.736316129032259070e+00,-2.577586370967741014e-01,6.790886209677422514e-01,6.075356451612903830e-02,-1.438332258064516436e-02,-1.734905645161290491e-02,-9.163481451612905948e-01,8.739867741935486434e-02,-4.634734677419353743e-01,9.362158870967741464e+00,9.962070322580648396e-01,3.150974193548385482e+00,4.302290322580646503e-02,-4.579087903225807082e-02,6.907437903225806253e-02,-7.241314516129037510e-03,7.275685483870969472e-02,-1.029175564516129349e+00,9.270208870967740822e+00,-2.594527177419354125e+00,2.187634838709677787e+00,7.413187903225808284e-02,-4.975572580645162141e-02,2.181245967741934563e-02,-8.760236290322580555e-01,1.136443145161289969e+00,1.705146451612902792e-01,-1.021679758064516363e+01,-6.621483790322580942e-01,-2.260095443548387539e+00,9.652437096774194036e-02,3.425419354838710184e-02,-1.262807258064516103e-01,6.059683870967742525e-01,-3.627999112903227408e-01,4.149833064516127989e-01,-1.035461048387096561e+01,-1.306828927419354525e+00,-1.217045064516128816e+00,-8.603750806451607169e-02,1.156973870967742402e-01,-1.137501209677418690e-01,8.635571774193547823e-01,5.890847580645163228e-01,-1.435247903225806698e-01,1.184000723570759206e+01,1.913191400235408901e+00,1.312653137115687985e+00,3.747321675986168832e-01,2.179845289076700332e-01,7.140459038718231788e-02,5.086684973660246566e-04,5.497454859815297662e-03,1.651136827490894696e-03,8.503303125324531919e+00,6.283796699203214597e-01,8.184089806243498577e-01,6.456077977687971758e-01,2.367312061771870701e-01,1.034198870151461280e+00,5.175907293018332245e-02,1.287538726340596296e-01,3.815148529887487511e-02,9.313564174034206999e+00,1.029426685497678129e+00,9.599876188556188961e-01,5.825015415264450658e-01,1.166705623725538543e-01,6.087093599425872359e-01,3.546964143924946633e-02,1.637227783930150782e-02,3.723176082574505136e-02,1.058772953491351032e+01,1.564348645255967085e+01,1.774445432535084688e+00,7.287324687421200542e-01,1.407534330884625262e-01,3.204535414605118149e+00,2.222287776836629619e-02,6.487974165504857560e-02,9.696913430996360059e-04,1.283889655029331500e+01,1.743736961542695596e+01,1.821064144115318806e+00,8.002706165760888890e-01,2.079894202870115061e-01,3.439985392196961644e+00,1.324853643477497123e-02,5.876324183139308016e-02,1.186255613673022763e-02,1.100000000000000000e+01
9.709174999999998334e+00,-7.564558870967737214e-02,6.794823709677418888e-01,-7.238103225806453989e-02,-1.262486290322580203e-02,3.292411290322575738e-03,-9.093626612903222828e-01,6.876358064516130408e-02,-4.689520967741936941e-01,9.412578225806454313e+00,1.064690161290322790e+00,3.039120967741934631e+00,-7.958829032258062097e-02,1.846998387096775163e-02,-5.981147580645160972e-02,8.281965322580647770e-02,2.269806290322579911e-01,-9.870775000000001631e-01,9.158205645161292097e+00,-2.684310967741935006e+00,2.217874274193547990e+00,-7.398583870967737064e-02,-2.815909677419355106e-02,-1.760690322580643966e-02,-8.554132258064515160e-01,1.051216693548386649e+00,8.736492741935485140e-02,-1.011718790322580475e+01,-9.673728145161294423e-01,-2.150542419354838586e+00,3.294290322580651059e-03,1.031467499999999815e-01,1.461957822580643995e-01,5.979096774193546349e-01,-4.017889193548387916e-01,4.094300806451613983e-01,-1.053021693548386928e+01,-1.244607612903225302e+00,-1.220027895161290177e+00,-1.253909758064516156e-01,5.630904032258061964e-02,1.433711693548387345e-01,9.124571774193549478e-01,5.329328225806452268e-01,-1.377799516129032953e-01,1.157875929026210216e+01,1.889541339944372123e+00,1.325995514381942408e+00,4.624134854439829745e-01,2.161327242192472020e-01,5.934168232420986011e-02,6.144914211433401404e-04,6.398254113388656024e-03,1.651151940764828676e-03,8.374857040735559366e+00,6.708834416457805094e-01,9.922483371409988040e-01,7.716833752711413918e-01,2.236583347990482307e-01,1.042138107994184715e+00,5.771409042742009499e-02,1.495149293048945449e-01,9.696001027036293962e-02,8.477781793758456530e+00,1.517639859973256788e+00,1.165113182900279654e+00,6.976380887617158466e-01,1.093832878341035181e-01,4.786701497904260472e-01,2.741829076056192735e-02,1.035470997535769579e-02,3.919698223064795040e-02,1.253168542057947121e+01,1.580455645125482533e+01,1.476338327287695318e+00,8.902558391104153923e-01,1.522018355813648804e-01,3.381254278951476788e+00,2.275942118537980716e-02,6.375766313663867868e-02,1.148564099187045001e-03,1.232496095221319088e+01,1.692620007286997819e+01,1.948321424066545182e+00,6.717690607350877974e-01,1.703930682695065368e-01,3.426644461488347559e+00,1.056091143800078590e-02,5.474139036864593411e-02,1.140016301386862808e-02,1.100000000000000000e+01
9.651039516129030105e+00,-2.649261048387096529e-01,7.047644435483869652e-01,4.561924999999999314e-02,-1.218668548387096505e-02,-7.496379032258065206e-03,-9.057845967741935400e-01,6.642174193548387728e-02,-4.682368548387099150e-01,9.306991129032256893e+00,1.021711185483871631e+00,3.069442741935484165e+00,1.835836290322579931e-02,-5.220370967741935764e-02,3.871628225806450496e-02,2.115228548387096674e-01,1.901269354838709680e-01,-1.017509516129031955e+00,9.199308870967742635e+00,-2.528100145161289003e+00,2.138629838709676712e+00,4.951112096774192700e-02,-2.885169354838710773e-02,1.840293548387095593e-02,-8.538455645161286967e-01,1.053344838709676656e+00,8.509271774193546967e-02,-1.016438387096773965e+01,-8.212625322580645593e-01,-2.484825080645161499e+00,1.105768225806452315e-01,4.989999999999998603e-02,-1.383354274193548394e-01,6.156679032258064455e-01,-3.725688467741934962e-01,4.272581451612901260e-01,-1.039562822580646007e+01,-8.919516209677418317e-01,-1.346192306451612586e+00,-3.253849193548383895e-02,7.115508870967741928e-02,-1.890586774193548092e-01,9.136083064516129504e-01,5.712462096774193476e-01,-1.450836370967741595e-01,1.086795212739009031e+01,1.944488501111110823e+00,1.330111216713488531e+00,3.925305386305101285e-01,1.929988178971671631e-01,7.841492892017082328e-02,4.988293796761185655e-04,5.968763603997918714e-03,1.428845478011185957e-03,8.198553024034211489e+00,7.516919422017320773e-01,8.877168527699010880e-01,7.396411490573763237e-01,1.963748740716091956e-01,1.013035954827863794e+00,9.766802510431757400e-02,2.195015433388990966e-01,1.156278047917013857e-01,9.078492168550335251e+00,1.310847024903317726e+00,1.125729813261264090e+00,6.308666927748161068e-01,1.583096775182447902e-01,5.350834332620924005e-01,2.284312817952003846e-02,1.461373913949011449e-02,2.591760950589613519e-02,1.063101182893340280e+01,1.432860178213033286e+01,1.538507256071767637e+00,7.995539967248713742e-01,1.707351672577581136e-01,3.117677522772519527e+00,2.067578937140999648e-02,6.495632935827491683e-02,1.474908287688605612e-03,1.678975438767103157e+01,1.824390660863942060e+01,2.695938520851212772e+00,6.221675250485076969e-01,1.711035896596453387e-01,3.454809855129606699e+00,1.122342403342222253e-02,5.165022862031089235e-02,1.502221208663443060e-02,1.100000000000000000e+01
9.633783870967738139e+00,-2.347964919354839086e-01,6.493089193548390314e-01,-2.472566129032259183e-02,7.930556451612906857e-03,-1.509867741935484037e-02,-9.032716129032257735e-01,7.718423387096770560e-02,-4.669183870967745231e-01,9.325804838709675693e+00,1.000242564516128807e+00,3.076852419354839441e+00,-4.249443548387096814e-02,-3.871612903225805317e-03,-4.409712903225806307e-02,3.188737983870967296e-01,5.750474193548384821e-02,-1.036508306451612960e+00,9.208904838709678131e+00,-2.256859862903226599e+00,2.291801129032257744e+00,-2.639707258064515408e-02,-3.626665322580646666e-02,-1.513462096774195222e-02,-9.281123387096774646e-01,1.048321370967741917e+00,1.240324435483870918e-01,-1.022386209677419622e+01,-8.645120967741936058e-01,-2.235276282258064739e+00,-1.600271774193543980e-02,7.038949193548388328e-02,1.669904032258063553e-01,6.097801612903227531e-01,-3.860764758064517688e-01,4.170615322580645823e-01,-1.036176774193548766e+01,-1.093853927419355498e+00,-1.372079201612903532e+00,-1.229177822580644758e-01,6.510274193548387656e-02,1.127986693548387181e-01,9.061024193548391503e-01,5.738699193548391086e-01,-1.314207741935484175e-01,9.570606585546308054e+00,1.926076831894394603e+00,1.359463195230718791e+00,2.489891103984015197e-01,1.741784248971338933e-01,7.732756877879914947e-02,4.735305861082203895e-04,4.668888630211435499e-03,1.318945047398543610e-03,7.784752037234651034e+00,6.124451711962135558e-01,8.488858660425334657e-01,5.310781227799876714e-01,1.334109064131243638e-01,7.501158351656930234e-01,1.097974942000964349e-01,1.900899436855301161e-01,7.430116300438996402e-02,9.719179846266905898e+00,8.334361808961830986e-01,9.091232175309833519e-01,4.756264834659380547e-01,1.047740703875974927e-01,5.465221410490902487e-01,3.723268892759495213e-02,2.208212376183011846e-02,3.465404349911779813e-02,1.183169156864399341e+01,1.503325873104238042e+01,1.931242544724122379e+00,9.209708672787829675e-01,1.520712339220241793e-01,3.090942699894192014e+00,2.109993579997399352e-02,6.528376718665264422e-02,1.483293559748959317e-03,1.313688415605618331e+01,1.805600599487686608e+01,2.352226705739048462e+00,6.760413988945576103e-01,1.698771164390946720e-01,3.338784116902464572e+00,1.051790138285639900e-02,5.388026408305799514e-02,1.372349788531998169e-02,1.100000000000000000e+01
9.759283870967744079e+00,-2.093692499999999790e-01,5.911040080645159067e-01,2.852910483870966379e-02,4.550854838709677240e-03,1.514696774193548083e-02,-9.102208064516130737e-01,8.158996774193554014e-02,-4.582870161290322208e-01,9.339883064516126154e+00,1.131381862903226398e+00,3.024820161290324272e+00,1.044729032258066674e-02,-2.723600806451612760e-02,7.915608064516131692e-02,1.649796451612903503e-01,1.413025241935483844e-01,-1.058937741935483512e+00,9.450962096774194521e+00,-2.312767129032257341e+00,2.068152701612902433e+00,2.742661290322511987e-04,-1.960554032258064738e-02,3.452419354838696594e-03,-9.163720161290321853e-01,1.034972016129031891e+00,2.131402419354839206e-01,-1.013909608870967460e+01,-6.639430564516127786e-01,-2.311187580645160278e+00,7.695265322580645273e-02,6.602584677419356951e-02,-1.185890080645161243e-01,5.937846774193549226e-01,-4.008901370967742350e-01,4.166435483870965517e-01,-1.063676612903225838e+01,-8.969992741935479685e-01,-1.214673419354838080e+00,-6.061842741935482420e-02,5.977379032258061352e-03,-1.677326532258063552e-01,9.029395967741934426e-01,5.543015322580644444e-01,-1.369919274193548420e-01,1.073983454135275650e+01,2.069158005933767974e+00,1.233157306941394582e+00,3.471397898958517581e-01,1.898592811597853425e-01,8.368652873290217953e-02,4.470035348335069797e-04,5.198068525498957849e-03,1.450967532225547110e-03,8.690923580761573675e+00,9.330096092954731635e-01,7.549833516096514652e-01,7.439739078923029991e-01,1.054068744191692664e-01,7.160353586562678840e-01,2.674168564030956000e-02,1.512449309820236010e-01,4.805629372554628270e-02,9.153641638160118887e+00,1.091871323492854096e+00,1.123346513898547672e+00,5.789473050778078944e-01,9.507996665150643401e-02,4.299197034732110678e-01,2.371482358383844233e-02,1.459172085641909263e-02,4.580651219142534841e-02,1.684570593223650548e+01,1.779911871169867510e+01,2.394656986418340239e+00,8.598131180946460006e-01,1.968031264833394189e-01,3.157016141992152747e+00,2.268986204263788095e-02,6.188580824702151484e-02,1.106021045473464621e-03,2.031370187691727835e+01,2.073307909826318607e+01,2.741671257625871494e+00,7.534950626776478755e-01,1.618142727157192429e-01,3.643483293162808057e+00,1.052793518935353848e-02,6.181555637265213204e-02,1.614573953490602842e-02,1.100000000000000000e+01
9.844686290322579580e+00,-1.692628548387096199e-01,5.347253064516129806e-01,-3.539959677419350290e-03,1.199341129032258438e-02,-3.141800806451611194e-02,-9.081837096774194595e-01,6.342155645161288990e-02,-4.536561290322577711e-01,9.464154838709680106e+00,1.043711645161290225e+00,3.071649193548386947e+00,-4.843697580645160705e-02,-7.475887096774206340e-03,-1.861330645161295063e-03,2.992107500000000253e-01,2.704078387096774394e-01,-1.132125564516128780e+00,9.599807258064519289e+00,-1.859597016129031832e+00,1.731020645161290394e+00,2.374241129032257647e-02,-3.851478225806448386e-02,-3.628870161290324164e-02,-8.840606451612903482e-01,9.726749193548386296e-01,1.653835887096773705e-01,-1.035712903225806159e+01,-9.861897741935481410e-01,-2.180701782258064103e+00,5.176230645161288696e-02,5.848683870967742032e-02,8.713744354838710848e-02,6.295909677419353478e-01,-3.522754112903226376e-01,4.215100806451613780e-01,-1.034408467741935667e+01,-1.143056435483870814e+00,-1.168634620967741622e+00,-1.088336370967742661e-01,7.204608064516125621e-02,7.872182258064511218e-02,9.262029032258064509e-01,5.781210483870969918e-01,-1.548401774193547686e-01,1.047776651392494607e+01,2.002056713587946124e+00,1.358792527177277609e+00,3.016913036753935407e-01,1.879737790165486033e-01,7.666640830421771191e-02,4.960563378511965993e-04,5.077504978698422697e-03,1.307614810822061097e-03,8.493000146024971997e+00,7.419861032870194162e-01,8.346186395961239235e-01,8.147068185603948409e-01,1.180667420101162851e-01,5.716653700045276620e-01,5.734873563510686778e-02,2.231798729998771824e-01,1.209582914198425868e-01,9.322035314544097062e+00,7.789794152112575754e-01,9.935200361366807176e-01,4.726769039365002478e-01,1.060335942143799531e-01,5.265664230466772233e-01,2.546931550442248227e-02,1.541449973144511099e-02,3.358496832333891791e-02,1.128949552173777171e+01,1.545337529197335691e+01,1.591713018710702920e+00,8.259615770408417212e-01,1.508599035555384937e-01,3.236559019919344582e+00,2.151705373132154625e-02,6.765730976093567439e-02,1.206220395961238442e-03,1.553038918887812336e+01,1.494211471255136914e+01,2.440388651571300027e+00,7.021559589264888546e-01,1.645539161489128210e-01,3.322738959599501829e+00,9.729224646409987895e-03,5.346210384325571913e-02,1.673030727474271451e-02,1.100000000000000000e+01
9.814720967741932256e+00,-2.055958225806450990e-01,7.324796693548386584e-01,-2.810776612903225988e-02,-1.031540322580638911e-03,1.570203225806452232e-02,-9.080198387096775070e-01,8.561374193548389189e-02,-4.628155645161289300e-01,9.431877419354840697e+00,9.922693629032262042e-01,2.997016129032258558e+00,-1.349862096774192416e-02,-9.382032258064524829e-03,9.907241935483883724e-03,1.258219193548387183e-01,1.969412661290322331e-01,-1.056764112903225694e+00,9.286445161290322048e+00,-2.466501540322581398e+00,2.303546048387096423e+00,-2.937216129032258621e-02,-3.893519354838708563e-02,-8.046620967741929115e-03,-8.891432258064518868e-01,1.055655241935483879e+00,1.332793951612903094e-01,-1.003538830645161539e+01,-7.694342741935489283e-01,-2.388562830645161394e+00,4.397821774193551997e-02,8.572528225806452795e-02,-2.129661290322631094e-03,5.920895967741935939e-01,-3.907040725806453785e-01,4.249437903225807278e-01,-1.063921209677419633e+01,-1.527053354838708854e+00,-1.382044298387096637e+00,-1.133878629032258056e-01,7.368944354838709299e-02,-2.253375806451618155e-02,9.062650806451617580e-01,5.453845967741937084e-01,-1.250385161290322178e-01,1.076219219697970608e+01,1.896877351895307484e+00,1.306198435948124459e+00,2.596155349304373194e-01,2.086035521580870966e-01,7.406876383588607837e-02,4.290774725546306649e-04,4.563815868643078186e-03,1.573386856939385740e-03,7.304744303522369364e+00,5.593494785514409040e-01,7.441046681269510854e-01,5.457195545215740573e-01,1.781712913519506170e-01,9.006690592728451294e-01,4.547872176425157148e-02,1.596230457480501408e-01,6.582373698711627141e-02,9.342555379895939538e+00,1.143251016695086886e+00,9.859040369835786466e-01,5.642376560470708791e-01,1.707453491924786626e-01,5.593113076815576790e-01,2.661973592830385940e-02,1.487922025236081656e-02,2.788698177340030379e-02,1.552317135028665085e+01,1.648415585044705622e+01,1.947653482622962118e+00,8.982892609601226264e-01,1.722765170149767044e-01,3.003484098336288266e+00,2.240745862322451529e-02,6.806298047711567545e-02,1.400872007407648768e-03,1.374019344735366488e+01,2.021918135381707060e+01,1.974967807602418857e+00,7.438763861249888532e-01,2.221803900068113902e-01,3.461406895483054580e+00,1.053100074112252836e-02,6.101308366838578690e-02,1.576320515842715916e-02,1.100000000000000000e+01
9.750959677419350768e+00,-1.043759677419354992e-01,6.576188709677421862e-01,4.655782258064516954e-02,-3.998362903225807612e-03,-2.458864516129032410e-02,-9.080262903225804205e-01,7.083576612903227931e-02,-4.643062096774193126e-01,9.371564516129030409e+00,1.148702104838709825e+00,3.095454032258064370e+00,5.082807258064515193e-02,-5.029327419354838458e-02,3.685977419354837664e-02,1.848489354838710186e-01,1.557947500000000651e-01,-1.092391693548386167e+00,9.316756451612898005e+00,-2.511420967741935684e+00,2.001234112903226059e+00,3.613250000000001877e-02,-5.296651612903225531e-02,-1.209160483870967868e-02,-8.553336290322576252e-01,1.045214516129032045e+00,1.378898870967742440e-01,-1.030719193548387480e+01,-7.037818064516131455e-01,-2.201545403225806385e+00,8.188899193548387911e-02,4.257700000000002455e-02,-6.519025806451612948e-02,6.227916935483871486e-01,-3.567433467741935038e-01,4.155879032258062433e-01,-1.028893629032258517e+01,-1.051425935483870644e+00,-1.209695201612903004e+00,-6.431646774193547356e-02,7.685969354838706469e-02,-6.548129032258070970e-02,8.964394354838711720e-01,5.801327419354840309e-01,-1.538178709677420486e-01,1.149825578998699172e+01,1.985634810276547535e+00,1.189050340506790260e+00,3.528962156720816257e-01,2.101487407533118856e-01,6.787597703895470458e-02,4.392883620447450674e-04,5.351966496388854168e-03,1.466713173536681033e-03,9.247461707450572277e+00,6.352501731055130163e-01,8.709592147418054875e-01,5.879917619671156670e-01,1.802097193588280133e-01,8.303700053183841190e-01,6.341136590307648591e-02,2.113686150108003703e-01,9.224012315438993859e-02,9.155021003909986632e+00,1.117943157444225122e+00,1.223997375919374297e+00,9.086246831119274558e-01,1.222153745953787757e-01,5.136907819927067909e-01,1.965048489892690445e-02,1.497931720057232678e-02,4.649174044301950665e-02,1.353281255299948072e+01,1.508816009541616943e+01,1.863077525315159910e+00,8.209553135063952789e-01,1.485560314750323241e-01,3.208373478898836506e+00,2.118622749148673517e-02,6.473555491111360194e-02,1.119453776248699505e-03,1.711135065521526855e+01,1.842781941063659090e+01,2.287239739224224966e+00,6.873586077579585396e-01,1.627385472476157724e-01,3.480156513609625524e+00,1.167947131661680772e-02,5.407908670861082817e-02,1.404028952712850845e-02,1.100000000000000000e+01
